Source_Dataset,Original_Degree,Original_CGPA,ML_Degree_Code,ML_Spec_Code,ML_CGPA_Norm,ML_YoG,ML_Cert_Count
Academic Performance (V2),ICE,3.95,1,2,0.79,2010,0
Academic Performance (V2),ICE,3.25,1,2,0.65,2010,0
Academic Performance (V2),ICE,2.96,1,2,0.59,2010,0
Academic Performance (V2),ICE,2.13,1,2,0.43,2010,0
Academic Performance (V2),ICE,4.66,1,2,0.93,2010,0
Academic Performance (V2),ICE,3.86,1,2,0.77,2010,0
Academic Performance (V2),ICE,3.29,1,2,0.66,2010,0
Academic Performance (V2),ICE,3.54,1,2,0.71,2010,0
Academic Performance (V2),ICE,2.10,1,2,0.42,2011,0
Academic Performance (V2),ICE,2.24,1,2,0.45,2011,0
Academic Performance (V2),ICE,3.73,1,2,0.75,2010,0
Academic Performance (V2),ICE,3.65,1,2,0.73,2010,0
Academic Performance (V2),ICE,3.43,1,2,0.69,2010,0
Academic Performance (V2),ICE,2.49,1,2,0.5,2011,0
Academic Performance (V2),ICE,4.11,1,2,0.82,2010,0
Academic Performance (V2),ICE,2.75,1,2,0.55,2010,0
Academic Performance (V2),ICE,2.37,1,2,0.47,2010,0
Academic Performance (V2),ICE,2.55,1,2,0.51,2010,0
Academic Performance (V2),ICE,2.23,1,2,0.45,2011,0
Academic Performance (V2),ICE,3.26,1,2,0.65,2010,0
Academic Performance (V2),ICE,4.30,1,2,0.86,2010,0
Academic Performance (V2),ICE,4.55,1,2,0.91,2010,0
Academic Performance (V2),ICE,3.08,1,2,0.62,2010,0
Academic Performance (V2),ICE,4.21,1,2,0.84,2010,0
Academic Performance (V2),ICE,3.17,1,2,0.63,2010,0
Academic Performance (V2),ICE,4.12,1,2,0.82,2010,0
Academic Performance (V2),ICE,4.67,1,2,0.93,2010,0
Academic Performance (V2),ICE,4.26,1,2,0.85,2010,0
Academic Performance (V2),ICE,3.88,1,2,0.78,2010,0
Academic Performance (V2),ICE,3.00,1,2,0.6,2010,0
Academic Performance (V2),ICE,3.51,1,2,0.7,2011,0
Academic Performance (V2),ICE,3.35,1,2,0.67,2011,0
Academic Performance (V2),ICE,4.51,1,2,0.9,2011,0
Academic Performance (V2),ICE,3.69,1,2,0.74,2011,0
Academic Performance (V2),ICE,3.64,1,2,0.73,2011,0
Academic Performance (V2),ICE,2.79,1,2,0.56,2011,0
Academic Performance (V2),ICE,2.75,1,2,0.55,2011,0
Academic Performance (V2),ICE,2.12,1,2,0.42,2013,0
Academic Performance (V2),ICE,2.84,1,2,0.57,2012,0
Academic Performance (V2),ICE,4.38,1,2,0.88,2011,0
Academic Performance (V2),ICE,3.35,1,2,0.67,2012,0
Academic Performance (V2),ICE,4.14,1,2,0.83,2011,0
Academic Performance (V2),ICE,4.76,1,2,0.95,2011,0
Academic Performance (V2),ICE,3.39,1,2,0.68,2011,0
Academic Performance (V2),ICE,3.53,1,2,0.71,2011,0
Academic Performance (V2),ICE,3.54,1,2,0.71,2011,0
Academic Performance (V2),ICE,2.27,1,2,0.45,2012,0
Academic Performance (V2),ICE,2.64,1,2,0.53,2011,0
Academic Performance (V2),ICE,3.09,1,2,0.62,2012,0
Academic Performance (V2),ICE,3.54,1,2,0.71,2012,0
Academic Performance (V2),ICE,3.39,1,2,0.68,2012,0
Academic Performance (V2),ICE,3.07,1,2,0.61,2012,0
Academic Performance (V2),ICE,2.61,1,2,0.52,2012,0
Academic Performance (V2),ICE,2.86,1,2,0.57,2012,0
Academic Performance (V2),ICE,3.07,1,2,0.61,2012,0
Academic Performance (V2),ICE,4.03,1,2,0.81,2012,0
Academic Performance (V2),ICE,3.15,1,2,0.63,2012,0
Academic Performance (V2),ICE,2.96,1,2,0.59,2012,0
Academic Performance (V2),ICE,3.87,1,2,0.77,2012,0
Academic Performance (V2),ICE,3.99,1,2,0.8,2012,0
Academic Performance (V2),ICE,3.73,1,2,0.75,2012,0
Academic Performance (V2),ICE,4.50,1,2,0.9,2012,0
Academic Performance (V2),ICE,3.30,1,2,0.66,2012,0
Academic Performance (V2),ICE,2.49,1,2,0.5,2012,0
Academic Performance (V2),ICE,2.83,1,2,0.57,2012,0
Academic Performance (V2),ICE,4.13,1,2,0.83,2012,0
Academic Performance (V2),ICE,3.88,1,2,0.78,2012,0
Academic Performance (V2),ICE,3.69,1,2,0.74,2013,0
Academic Performance (V2),ICE,3.73,1,2,0.75,2012,0
Academic Performance (V2),ICE,3.33,1,2,0.67,2012,0
Academic Performance (V2),ICE,3.27,1,2,0.65,2012,0
Academic Performance (V2),ICE,2.51,1,2,0.5,2012,0
Academic Performance (V2),ICE,3.84,1,2,0.77,2012,0
Academic Performance (V2),ICE,3.56,1,2,0.71,2012,0
Academic Performance (V2),ICE,3.11,1,2,0.62,2012,0
Academic Performance (V2),ICE,2.96,1,2,0.59,2012,0
Academic Performance (V2),ICE,4.34,1,2,0.87,2012,0
Academic Performance (V2),ICE,4.68,1,2,0.94,2013,0
Academic Performance (V2),ICE,3.80,1,2,0.76,2012,0
Academic Performance (V2),ICE,3.39,1,2,0.68,2012,0
Academic Performance (V2),ICE,3.16,1,2,0.63,2012,0
Academic Performance (V2),ICE,3.53,1,2,0.71,2012,0
Academic Performance (V2),ICE,3.97,1,2,0.79,2012,0
Academic Performance (V2),ICE,4.12,1,2,0.82,2011,0
Academic Performance (V2),ICE,4.22,1,2,0.84,2012,0
Academic Performance (V2),ICE,3.88,1,2,0.78,2012,0
Academic Performance (V2),ICE,3.27,1,2,0.65,2012,0
Academic Performance (V2),ICE,4.62,1,2,0.92,2012,0
Academic Performance (V2),ICE,3.38,1,2,0.68,2012,0
Academic Performance (V2),ICE,3.69,1,2,0.74,2012,0
Academic Performance (V2),ICE,3.73,1,2,0.75,2012,0
Academic Performance (V2),ICE,3.58,1,2,0.72,2012,0
Academic Performance (V2),ICE,2.57,1,2,0.51,2012,0
Academic Performance (V2),ICE,3.40,1,2,0.68,2012,0
Academic Performance (V2),ICE,3.43,1,2,0.69,2013,0
Academic Performance (V2),ICE,3.37,1,2,0.67,2012,0
Academic Performance (V2),ICE,4.30,1,2,0.86,2012,0
Academic Performance (V2),ICE,3.55,1,2,0.71,2012,0
Academic Performance (V2),ICE,2.90,1,2,0.58,2012,0
Academic Performance (V2),ICE,2.93,1,2,0.59,2013,0
Academic Performance (V2),ICE,2.40,1,2,0.48,2013,0
Academic Performance (V2),ICE,3.52,1,2,0.7,2013,0
Academic Performance (V2),ICE,4.51,1,2,0.9,2013,0
Academic Performance (V2),ICE,3.70,1,2,0.74,2013,0
Academic Performance (V2),ICE,3.50,1,2,0.7,2013,0
Academic Performance (V2),ICE,4.34,1,2,0.87,2013,0
Academic Performance (V2),ICE,4.01,1,2,0.8,2013,0
Academic Performance (V2),ICE,4.71,1,2,0.94,2013,0
Academic Performance (V2),ICE,2.91,1,2,0.58,2013,0
Academic Performance (V2),ICE,3.27,1,2,0.65,2013,0
Academic Performance (V2),ICE,2.90,1,2,0.58,2013,0
Academic Performance (V2),ICE,3.61,1,2,0.72,2013,0
Academic Performance (V2),ICE,2.90,1,2,0.58,2013,0
Academic Performance (V2),ICE,3.49,1,2,0.7,2013,0
Academic Performance (V2),ICE,3.77,1,2,0.75,2013,0
Academic Performance (V2),ICE,3.32,1,2,0.66,2013,0
Academic Performance (V2),ICE,4.60,1,2,0.92,2013,0
Academic Performance (V2),ICE,3.46,1,2,0.69,2013,0
Academic Performance (V2),ICE,3.51,1,2,0.7,2013,0
Academic Performance (V2),ICE,3.55,1,2,0.71,2013,0
Academic Performance (V2),ICE,2.17,1,2,0.43,2014,0
Academic Performance (V2),ICE,3.75,1,2,0.75,2013,0
Academic Performance (V2),ICE,3.81,1,2,0.76,2014,0
Academic Performance (V2),ICE,3.85,1,2,0.77,2013,0
Academic Performance (V2),ICE,4.89,1,2,0.98,2013,0
Academic Performance (V2),ICE,4.45,1,2,0.89,2013,0
Academic Performance (V2),ICE,3.29,1,2,0.66,2013,0
Academic Performance (V2),ICE,3.75,1,2,0.75,2013,0
Academic Performance (V2),ICE,3.97,1,2,0.79,2013,0
Academic Performance (V2),ICE,2.00,1,2,0.4,2014,0
Academic Performance (V2),ICE,3.11,1,2,0.62,2013,0
Academic Performance (V2),ICE,3.29,1,2,0.66,2014,0
Academic Performance (V2),ICE,4.25,1,2,0.85,2013,0
Academic Performance (V2),ICE,4.27,1,2,0.85,2013,0
Academic Performance (V2),ICE,3.74,1,2,0.75,2013,0
Academic Performance (V2),ICE,4.11,1,2,0.82,2013,0
Academic Performance (V2),ICE,3.51,1,2,0.7,2013,0
Academic Performance (V2),ICE,2.70,1,2,0.54,2013,0
Academic Performance (V2),ICE,3.59,1,2,0.72,2013,0
Academic Performance (V2),ICE,2.82,1,2,0.56,2013,0
Academic Performance (V2),ICE,3.77,1,2,0.75,2013,0
Academic Performance (V2),ICE,3.71,1,2,0.74,2013,0
Academic Performance (V2),ICE,3.46,1,2,0.69,2013,0
Academic Performance (V2),ICE,3.13,1,2,0.63,2013,0
Academic Performance (V2),ICE,3.13,1,2,0.63,2013,0
Academic Performance (V2),ICE,3.19,1,2,0.64,2013,0
Academic Performance (V2),ICE,3.01,1,2,0.6,2013,0
Academic Performance (V2),ICE,3.00,1,2,0.6,2013,0
Academic Performance (V2),ICE,2.68,1,2,0.54,2013,0
Academic Performance (V2),ICE,2.70,1,2,0.54,2013,0
Academic Performance (V2),ICE,2.30,1,2,0.46,2013,0
Academic Performance (V2),ICE,4.23,1,2,0.85,2013,0
Academic Performance (V2),ICE,4.12,1,2,0.82,2013,0
Academic Performance (V2),ICE,2.64,1,2,0.53,2013,0
Academic Performance (V2),ICE,3.76,1,2,0.75,2013,0
Academic Performance (V2),ICE,3.94,1,2,0.79,2013,0
Academic Performance (V2),ICE,4.55,1,2,0.91,2013,0
Academic Performance (V2),ICE,2.65,1,2,0.53,2013,0
Academic Performance (V2),ICE,3.30,1,2,0.66,2014,0
Academic Performance (V2),ICE,3.70,1,2,0.74,2014,0
Academic Performance (V2),ICE,3.86,1,2,0.77,2014,0
Academic Performance (V2),ICE,3.76,1,2,0.75,2014,0
Academic Performance (V2),ICE,3.31,1,2,0.66,2014,0
Academic Performance (V2),ICE,3.19,1,2,0.64,2014,0
Academic Performance (V2),ICE,3.71,1,2,0.74,2014,0
Academic Performance (V2),ICE,3.13,1,2,0.63,2014,0
Academic Performance (V2),ICE,3.62,1,2,0.72,2014,0
Academic Performance (V2),ICE,4.05,1,2,0.81,2014,0
Academic Performance (V2),ICE,4.33,1,2,0.87,2014,0
Academic Performance (V2),ICE,3.61,1,2,0.72,2014,0
Academic Performance (V2),ICE,3.98,1,2,0.8,2014,0
Academic Performance (V2),ICE,4.19,1,2,0.84,2014,0
Academic Performance (V2),ICE,3.24,1,2,0.65,2014,0
Academic Performance (V2),ICE,4.14,1,2,0.83,2014,0
Academic Performance (V2),ICE,3.11,1,2,0.62,2014,0
Academic Performance (V2),ICE,4.48,1,2,0.9,2014,0
Academic Performance (V2),ICE,3.34,1,2,0.67,2014,0
Academic Performance (V2),ICE,4.50,1,2,0.9,2014,0
Academic Performance (V2),ICE,4.26,1,2,0.85,2014,0
Academic Performance (V2),ICE,4.12,1,2,0.82,2014,0
Academic Performance (V2),ICE,4.38,1,2,0.88,2014,0
Academic Performance (V2),ICE,3.71,1,2,0.74,2014,0
Academic Performance (V2),ICE,3.57,1,2,0.71,2014,0
Academic Performance (V2),ICE,3.17,1,2,0.63,2014,0
Academic Performance (V2),ICE,3.79,1,2,0.76,2014,0
Academic Performance (V2),ICE,3.60,1,2,0.72,2014,0
Academic Performance (V2),ICE,4.67,1,2,0.93,2014,0
Academic Performance (V2),ICE,3.45,1,2,0.69,2014,0
Academic Performance (V2),ICE,4.04,1,2,0.81,2014,0
Academic Performance (V2),ICE,3.98,1,2,0.8,2014,0
Academic Performance (V2),ICE,4.47,1,2,0.89,2014,0
Academic Performance (V2),ICE,3.80,1,2,0.76,2014,0
Academic Performance (V2),ICE,3.66,1,2,0.73,2014,0
Academic Performance (V2),ICE,3.14,1,2,0.63,2014,0
Academic Performance (V2),ICE,4.53,1,2,0.91,2014,0
Academic Performance (V2),ICE,3.26,1,2,0.65,2014,0
Academic Performance (V2),ICE,4.04,1,2,0.81,2014,0
Academic Performance (V2),ICE,3.69,1,2,0.74,2014,0
Academic Performance (V2),ICE,4.59,1,2,0.92,2014,0
Academic Performance (V2),ICE,4.62,1,2,0.92,2014,0
Academic Performance (V2),ICE,3.68,1,2,0.74,2014,0
Academic Performance (V2),ICE,3.77,1,2,0.75,2014,0
Academic Performance (V2),ICE,4.54,1,2,0.91,2014,0
Academic Performance (V2),ICE,3.51,1,2,0.7,2014,0
Academic Performance (V2),ICE,2.04,1,2,0.41,2010,0
Academic Performance (V2),ICE,1.94,1,2,0.39,2010,0
Academic Performance (V2),MAT,2.17,5,9,0.43,2011,0
Academic Performance (V2),MAT,4.27,5,9,0.85,2010,0
Academic Performance (V2),MAT,3.06,5,9,0.61,2010,0
Academic Performance (V2),MAT,2.02,5,9,0.4,2013,0
Academic Performance (V2),MAT,4.11,5,9,0.82,2011,0
Academic Performance (V2),MAT,3.71,5,9,0.74,2011,0
Academic Performance (V2),MAT,2.70,5,9,0.54,2011,0
Academic Performance (V2),MAT,3.44,5,9,0.69,2011,0
Academic Performance (V2),MAT,2.84,5,9,0.57,2011,0
Academic Performance (V2),MAT,2.18,5,9,0.44,2012,0
Academic Performance (V2),MAT,2.33,5,9,0.47,2013,0
Academic Performance (V2),MAT,1.93,5,9,0.39,2013,0
Academic Performance (V2),MAT,3.02,5,9,0.6,2011,0
Academic Performance (V2),MAT,4.36,5,9,0.87,2011,0
Academic Performance (V2),MAT,4.75,5,9,0.95,2011,0
Academic Performance (V2),MAT,3.57,5,9,0.71,2011,0
Academic Performance (V2),MAT,2.14,5,9,0.43,2012,0
Academic Performance (V2),MAT,4.65,5,9,0.93,2011,0
Academic Performance (V2),MAT,2.94,5,9,0.59,2011,0
Academic Performance (V2),MAT,3.26,5,9,0.65,2011,0
Academic Performance (V2),MAT,3.56,5,9,0.71,2011,0
Academic Performance (V2),MAT,1.91,5,9,0.38,2013,0
Academic Performance (V2),MAT,2.91,5,9,0.58,2012,0
Academic Performance (V2),MAT,3.29,5,9,0.66,2012,0
Academic Performance (V2),MAT,3.48,5,9,0.7,2012,0
Academic Performance (V2),MAT,4.16,5,9,0.83,2012,0
Academic Performance (V2),MAT,3.04,5,9,0.61,2012,0
Academic Performance (V2),MAT,2.90,5,9,0.58,2013,0
Academic Performance (V2),MAT,3.33,5,9,0.67,2012,0
Academic Performance (V2),MAT,3.13,5,9,0.63,2012,0
Academic Performance (V2),MAT,3.90,5,9,0.78,2012,0
Academic Performance (V2),MAT,4.03,5,9,0.81,2012,0
Academic Performance (V2),MAT,2.41,5,9,0.48,2013,0
Academic Performance (V2),MAT,2.52,5,9,0.5,2013,0
Academic Performance (V2),MAT,3.34,5,9,0.67,2012,0
Academic Performance (V2),MAT,3.55,5,9,0.71,2012,0
Academic Performance (V2),MAT,4.73,5,9,0.95,2012,0
Academic Performance (V2),MAT,4.80,5,9,0.96,2012,0
Academic Performance (V2),MAT,3.43,5,9,0.69,2012,0
Academic Performance (V2),MAT,3.13,5,9,0.63,2012,0
Academic Performance (V2),MAT,4.53,5,9,0.91,2012,0
Academic Performance (V2),MAT,2.95,5,9,0.59,2012,0
Academic Performance (V2),MAT,3.08,5,9,0.62,2012,0
Academic Performance (V2),MAT,3.56,5,9,0.71,2012,0
Academic Performance (V2),MAT,2.24,5,9,0.45,2013,0
Academic Performance (V2),MAT,3.52,5,9,0.7,2013,0
Academic Performance (V2),MAT,4.18,5,9,0.84,2013,0
Academic Performance (V2),MAT,3.82,5,9,0.76,2013,0
Academic Performance (V2),MAT,2.97,5,9,0.59,2013,0
Academic Performance (V2),MAT,2.61,5,9,0.52,2013,0
Academic Performance (V2),MAT,4.15,5,9,0.83,2013,0
Academic Performance (V2),MAT,3.84,5,9,0.77,2013,0
Academic Performance (V2),MAT,3.43,5,9,0.69,2013,0
Academic Performance (V2),MAT,4.10,5,9,0.82,2013,0
Academic Performance (V2),MAT,4.27,5,9,0.85,2013,0
Academic Performance (V2),MAT,3.62,5,9,0.72,2013,0
Academic Performance (V2),MAT,2.90,5,9,0.58,2014,0
Academic Performance (V2),MAT,4.32,5,9,0.86,2014,0
Academic Performance (V2),MAT,4.62,5,9,0.92,2014,0
Academic Performance (V2),MAT,3.05,5,9,0.61,2014,0
Academic Performance (V2),MAT,3.66,5,9,0.73,2014,0
Academic Performance (V2),MCE,1.99,2,5,0.4,2010,0
Academic Performance (V2),MCE,2.37,2,5,0.47,2011,0
Academic Performance (V2),MCE,3.78,2,5,0.76,2010,0
Academic Performance (V2),MCE,4.41,2,5,0.88,2010,0
Academic Performance (V2),MCE,4.58,2,5,0.92,2010,0
Academic Performance (V2),MCE,3.66,2,5,0.73,2010,0
Academic Performance (V2),MCE,3.15,2,5,0.63,2011,0
Academic Performance (V2),MCE,2.93,2,5,0.59,2010,0
Academic Performance (V2),MCE,2.46,2,5,0.49,2010,0
Academic Performance (V2),MCE,3.14,2,5,0.63,2010,0
Academic Performance (V2),MCE,4.03,2,5,0.81,2010,0
Academic Performance (V2),MCE,3.99,2,5,0.8,2010,0
Academic Performance (V2),MCE,3.68,2,5,0.74,2010,0
Academic Performance (V2),MCE,4.26,2,5,0.85,2010,0
Academic Performance (V2),MCE,4.65,2,5,0.93,2010,0
Academic Performance (V2),MCE,4.27,2,5,0.85,2010,0
Academic Performance (V2),MCE,2.01,2,5,0.4,2011,0
Academic Performance (V2),MCE,3.16,2,5,0.63,2010,0
Academic Performance (V2),MCE,2.90,2,5,0.58,2010,0
Academic Performance (V2),MCE,3.96,2,5,0.79,2010,0
Academic Performance (V2),MCE,3.75,2,5,0.75,2010,0
Academic Performance (V2),MCE,2.94,2,5,0.59,2011,0
Academic Performance (V2),MCE,2.53,2,5,0.51,2012,0
Academic Performance (V2),MCE,3.38,2,5,0.68,2011,0
Academic Performance (V2),MCE,2.02,2,5,0.4,2012,0
Academic Performance (V2),MCE,2.64,2,5,0.53,2011,0
Academic Performance (V2),MCE,3.54,2,5,0.71,2010,0
Academic Performance (V2),MCE,2.31,2,5,0.46,2011,0
Academic Performance (V2),MCE,4.10,2,5,0.82,2010,0
Academic Performance (V2),MCE,2.74,2,5,0.55,2011,0
Academic Performance (V2),MCE,3.78,2,5,0.76,2010,0
Academic Performance (V2),MCE,2.12,2,5,0.42,2012,0
Academic Performance (V2),MCE,2.69,2,5,0.54,2010,0
Academic Performance (V2),MCE,3.56,2,5,0.71,2010,0
Academic Performance (V2),MCE,3.93,2,5,0.79,2010,0
Academic Performance (V2),MCE,2.45,2,5,0.49,2011,0
Academic Performance (V2),MCE,3.68,2,5,0.74,2010,0
Academic Performance (V2),MCE,4.12,2,5,0.82,2010,0
Academic Performance (V2),MCE,4.37,2,5,0.87,2011,0
Academic Performance (V2),MCE,4.30,2,5,0.86,2011,0
Academic Performance (V2),MCE,2.65,2,5,0.53,2011,0
Academic Performance (V2),MCE,2.31,2,5,0.46,2013,0
Academic Performance (V2),MCE,2.48,2,5,0.5,2011,0
Academic Performance (V2),MCE,3.36,2,5,0.67,2011,0
Academic Performance (V2),MCE,4.84,2,5,0.97,2011,0
Academic Performance (V2),MCE,4.88,2,5,0.98,2011,0
Academic Performance (V2),MCE,3.05,2,5,0.61,2011,0
Academic Performance (V2),MCE,4.20,2,5,0.84,2011,0
Academic Performance (V2),MCE,2.66,2,5,0.53,2013,0
Academic Performance (V2),MCE,3.27,2,5,0.65,2012,0
Academic Performance (V2),MCE,3.89,2,5,0.78,2012,0
Academic Performance (V2),MCE,4.52,2,5,0.9,2012,0
Academic Performance (V2),MCE,3.22,2,5,0.64,2012,0
Academic Performance (V2),MCE,2.57,2,5,0.51,2012,0
Academic Performance (V2),MCE,2.58,2,5,0.52,2013,0
Academic Performance (V2),MCE,3.35,2,5,0.67,2012,0
Academic Performance (V2),MCE,4.45,2,5,0.89,2012,0
Academic Performance (V2),MCE,4.52,2,5,0.9,2012,0
Academic Performance (V2),MCE,4.60,2,5,0.92,2012,0
Academic Performance (V2),MCE,3.98,2,5,0.8,2012,0
Academic Performance (V2),MCE,3.79,2,5,0.76,2012,0
Academic Performance (V2),MCE,3.92,2,5,0.78,2012,0
Academic Performance (V2),MCE,2.34,2,5,0.47,2012,0
Academic Performance (V2),MCE,3.01,2,5,0.6,2012,0
Academic Performance (V2),MCE,4.33,2,5,0.87,2012,0
Academic Performance (V2),MCE,3.80,2,5,0.76,2012,0
Academic Performance (V2),MCE,3.31,2,5,0.66,2012,0
Academic Performance (V2),MCE,4.04,2,5,0.81,2012,0
Academic Performance (V2),MCE,2.66,2,5,0.53,2013,0
Academic Performance (V2),MCE,2.89,2,5,0.58,2013,0
Academic Performance (V2),MCE,2.98,2,5,0.6,2012,0
Academic Performance (V2),MCE,3.99,2,5,0.8,2012,0
Academic Performance (V2),MCE,3.25,2,5,0.65,2012,0
Academic Performance (V2),MCE,3.53,2,5,0.71,2013,0
Academic Performance (V2),MCE,3.14,2,5,0.63,2012,0
Academic Performance (V2),MCE,3.27,2,5,0.65,2012,0
Academic Performance (V2),MCE,3.42,2,5,0.68,2012,0
Academic Performance (V2),MCE,2.95,2,5,0.59,2012,0
Academic Performance (V2),MCE,2.77,2,5,0.55,2014,0
Academic Performance (V2),MCE,3.62,2,5,0.72,2012,0
Academic Performance (V2),MCE,2.85,2,5,0.57,2012,0
Academic Performance (V2),MCE,2.89,2,5,0.58,2012,0
Academic Performance (V2),MCE,3.31,2,5,0.66,2012,0
Academic Performance (V2),MCE,4.52,2,5,0.9,2012,0
Academic Performance (V2),MCE,2.99,2,5,0.6,2012,0
Academic Performance (V2),MCE,2.72,2,5,0.54,2012,0
Academic Performance (V2),MCE,3.66,2,5,0.73,2012,0
Academic Performance (V2),MCE,4.30,2,5,0.86,2012,0
Academic Performance (V2),MCE,2.28,2,5,0.46,2013,0
Academic Performance (V2),MCE,3.74,2,5,0.75,2012,0
Academic Performance (V2),MCE,2.91,2,5,0.58,2013,0
Academic Performance (V2),MCE,3.07,2,5,0.61,2012,0
Academic Performance (V2),MCE,3.87,2,5,0.77,2012,0
Academic Performance (V2),MCE,3.95,2,5,0.79,2012,0
Academic Performance (V2),MCE,2.58,2,5,0.52,2013,0
Academic Performance (V2),MCE,3.00,2,5,0.6,2012,0
Academic Performance (V2),MCE,3.89,2,5,0.78,2012,0
Academic Performance (V2),MCE,4.31,2,5,0.86,2012,0
Academic Performance (V2),MCE,2.61,2,5,0.52,2013,0
Academic Performance (V2),MCE,2.94,2,5,0.59,2012,0
Academic Performance (V2),MCE,4.57,2,5,0.91,2012,0
Academic Performance (V2),MCE,3.76,2,5,0.75,2012,0
Academic Performance (V2),MCE,3.18,2,5,0.64,2012,0
Academic Performance (V2),MCE,4.56,2,5,0.91,2013,0
Academic Performance (V2),MCE,3.20,2,5,0.64,2013,0
Academic Performance (V2),MCE,3.79,2,5,0.76,2013,0
Academic Performance (V2),MCE,3.95,2,5,0.79,2013,0
Academic Performance (V2),MCE,4.36,2,5,0.87,2013,0
Academic Performance (V2),MCE,3.37,2,5,0.67,2013,0
Academic Performance (V2),MCE,4.59,2,5,0.92,2013,0
Academic Performance (V2),MCE,3.37,2,5,0.67,2013,0
Academic Performance (V2),MCE,3.18,2,5,0.64,2013,0
Academic Performance (V2),MCE,3.69,2,5,0.74,2013,0
Academic Performance (V2),MCE,4.67,2,5,0.93,2013,0
Academic Performance (V2),MCE,2.94,2,5,0.59,2013,0
Academic Performance (V2),MCE,4.07,2,5,0.81,2013,0
Academic Performance (V2),MCE,3.54,2,5,0.71,2013,0
Academic Performance (V2),MCE,3.47,2,5,0.69,2013,0
Academic Performance (V2),MCE,3.95,2,5,0.79,2013,0
Academic Performance (V2),MCE,3.45,2,5,0.69,2013,0
Academic Performance (V2),MCE,3.03,2,5,0.61,2013,0
Academic Performance (V2),MCE,2.93,2,5,0.59,2013,0
Academic Performance (V2),MCE,4.05,2,5,0.81,2013,0
Academic Performance (V2),MCE,3.57,2,5,0.71,2013,0
Academic Performance (V2),MCE,3.27,2,5,0.65,2013,0
Academic Performance (V2),MCE,3.75,2,5,0.75,2013,0
Academic Performance (V2),MCE,2.62,2,5,0.52,2013,0
Academic Performance (V2),MCE,3.62,2,5,0.72,2013,0
Academic Performance (V2),MCE,3.95,2,5,0.79,2013,0
Academic Performance (V2),MCE,3.56,2,5,0.71,2013,0
Academic Performance (V2),MCE,3.29,2,5,0.66,2013,0
Academic Performance (V2),MCE,2.53,2,5,0.51,2013,0
Academic Performance (V2),MCE,3.52,2,5,0.7,2013,0
Academic Performance (V2),MCE,3.61,2,5,0.72,2013,0
Academic Performance (V2),MCE,3.16,2,5,0.63,2013,0
Academic Performance (V2),MCE,3.08,2,5,0.62,2013,0
Academic Performance (V2),MCE,2.46,2,5,0.49,2014,0
Academic Performance (V2),MCE,4.17,2,5,0.83,2013,0
Academic Performance (V2),MCE,2.61,2,5,0.52,2013,0
Academic Performance (V2),MCE,3.34,2,5,0.67,2013,0
Academic Performance (V2),MCE,3.89,2,5,0.78,2013,0
Academic Performance (V2),MCE,3.35,2,5,0.67,2014,0
Academic Performance (V2),MCE,3.80,2,5,0.76,2013,0
Academic Performance (V2),MCE,4.31,2,5,0.86,2013,0
Academic Performance (V2),MCE,4.65,2,5,0.93,2013,0
Academic Performance (V2),MCE,4.56,2,5,0.91,2014,0
Academic Performance (V2),MCE,3.70,2,5,0.74,2014,0
Academic Performance (V2),MCE,4.64,2,5,0.93,2014,0
Academic Performance (V2),MCE,3.95,2,5,0.79,2014,0
Academic Performance (V2),MCE,3.37,2,5,0.67,2014,0
Academic Performance (V2),MCE,4.06,2,5,0.81,2014,0
Academic Performance (V2),MCE,3.85,2,5,0.77,2014,0
Academic Performance (V2),MCE,3.36,2,5,0.67,2014,0
Academic Performance (V2),MCE,4.24,2,5,0.85,2014,0
Academic Performance (V2),MCE,4.07,2,5,0.81,2014,0
Academic Performance (V2),MCE,3.45,2,5,0.69,2014,0
Academic Performance (V2),MCE,4.06,2,5,0.81,2014,0
Academic Performance (V2),MCE,4.80,2,5,0.96,2014,0
Academic Performance (V2),MCE,3.69,2,5,0.74,2014,0
Academic Performance (V2),MCE,3.45,2,5,0.69,2014,0
Academic Performance (V2),MCE,4.15,2,5,0.83,2014,0
Academic Performance (V2),MCE,4.04,2,5,0.81,2014,0
Academic Performance (V2),MCE,3.54,2,5,0.71,2014,0
Academic Performance (V2),MCE,3.81,2,5,0.76,2014,0
Academic Performance (V2),MCE,3.44,2,5,0.69,2014,0
Academic Performance (V2),MCE,3.66,2,5,0.73,2014,0
Academic Performance (V2),MCE,3.08,2,5,0.62,2014,0
Academic Performance (V2),MCE,3.92,2,5,0.78,2014,0
Academic Performance (V2),MCE,4.26,2,5,0.85,2014,0
Academic Performance (V2),MCE,3.31,2,5,0.66,2014,0
Academic Performance (V2),MCE,4.02,2,5,0.8,2014,0
Academic Performance (V2),MCE,3.61,2,5,0.72,2014,0
Academic Performance (V2),MCE,3.61,2,5,0.72,2014,0
Academic Performance (V2),MCE,3.57,2,5,0.71,2014,0
Academic Performance (V2),MCE,2.76,2,5,0.55,2014,0
Academic Performance (V2),MCE,4.10,2,5,0.82,2014,0
Academic Performance (V2),MCE,3.43,2,5,0.69,2014,0
Academic Performance (V2),MCE,3.38,2,5,0.68,2014,0
Academic Performance (V2),MCE,3.73,2,5,0.75,2014,0
Academic Performance (V2),MCE,3.95,2,5,0.79,2014,0
Academic Performance (V2),MCE,4.12,2,5,0.82,2014,0
Academic Performance (V2),MCE,3.92,2,5,0.78,2014,0
